audio_fileNames,label_fileNames,acoustic_scene_label,events_label_list
tube9_downshift_4.wav,tube9_downshift_4.jams,tube,"['mindthegap', 'phone', 'slidingDoorclose', 'bagrustle', 'speech', 'bagrustle', 'footsteps', 'train']"
tube9_downshift_5.wav,tube9_downshift_5.jams,tube,"['speech', 'phone', 'train', 'bagrustle', 'slidingDoorclose', 'train', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose']"
tube9_downshift_6.wav,tube9_downshift_6.jams,tube,['train']
tube9_downshift_7.wav,tube9_downshift_7.jams,tube,"['bagrustle', 'speech', 'train', 'phone', 'phone', 'footsteps', 'speech', 'phone', 'bagrustle', 'mindthegap', 'train', 'bagrustle', 'slidingDoorclose', 'train', 'speech', 'speech', 'bagrustle', 'mindthegap', 'footsteps', 'train', 'speech']"
tube9_downshift_8.wav,tube9_downshift_8.jams,tube,"['bagrustle', 'phone', 'footsteps', 'footsteps', 'slidingDoorclose', 'phone', 'footsteps', 'bagrustle', 'footsteps', 'train', 'slidingDoorclose', 'mindthegap', 'footsteps', 'speech', 'speech', 'train', 'bagrustle', 'bagrustle', 'train', 'bagrustle', 'footsteps', 'footsteps']"
tube9_downshift_9.wav,tube9_downshift_9.jams,tube,"['phone', 'slidingDoorclose', 'mindthegap', 'speech', 'phone', 'train', 'phone', 'slidingDoorclose', 'footsteps', 'train', 'footsteps', 'train', 'mindthegap', 'bagrustle', 'speech', 'slidingDoorclose', 'mindthegap', 'train', 'bagrustle', 'footsteps', 'bagrustle', 'bagrustle', 'speech']"
tube9_upshift_0.wav,tube9_upshift_0.jams,tube,"['slidingDoorclose', 'bagrustle', 'slidingDoorclose', 'bagrustle', 'phone', 'bagrustle', 'speech', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'phone']"
tube9_upshift_1.wav,tube9_upshift_1.jams,tube,"['phone', 'bagrustle', 'speech', 'mindthegap', 'train']"
tube9_upshift_2.wav,tube9_upshift_2.jams,tube,"['bagrustle', 'speech', 'slidingDoorclose', 'phone', 'train', 'speech', 'mindthegap', 'mindthegap', 'train', 'train', 'train', 'phone', 'footsteps', 'phone', 'slidingDoorclose', 'mindthegap', 'phone', 'bagrustle', 'bagrustle', 'speech', 'speech']"
tube9_upshift_3.wav,tube9_upshift_3.jams,tube,"['speech', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'footsteps', 'speech', 'footsteps', 'train', 'bagrustle', 'train', 'bagrustle']"
tube9_upshift_4.wav,tube9_upshift_4.jams,tube,"['mindthegap', 'phone', 'slidingDoorclose', 'bagrustle', 'speech', 'bagrustle', 'footsteps', 'train']"
tube9_upshift_5.wav,tube9_upshift_5.jams,tube,"['speech', 'phone', 'train', 'bagrustle', 'slidingDoorclose', 'train', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose']"
tube9_upshift_6.wav,tube9_upshift_6.jams,tube,['train']
tube9_upshift_7.wav,tube9_upshift_7.jams,tube,"['bagrustle', 'speech', 'train', 'phone', 'phone', 'footsteps', 'speech', 'phone', 'bagrustle', 'mindthegap', 'train', 'bagrustle', 'slidingDoorclose', 'train', 'speech', 'speech', 'bagrustle', 'mindthegap', 'footsteps', 'train', 'speech']"
tube9_upshift_8.wav,tube9_upshift_8.jams,tube,"['bagrustle', 'phone', 'footsteps', 'footsteps', 'slidingDoorclose', 'phone', 'footsteps', 'bagrustle', 'footsteps', 'train', 'slidingDoorclose', 'mindthegap', 'footsteps', 'speech', 'speech', 'train', 'bagrustle', 'bagrustle', 'train', 'bagrustle', 'footsteps', 'footsteps']"
tube9_upshift_9.wav,tube9_upshift_9.jams,tube,"['phone', 'slidingDoorclose', 'mindthegap', 'speech', 'phone', 'train', 'phone', 'slidingDoorclose', 'footsteps', 'train', 'footsteps', 'train', 'mindthegap', 'bagrustle', 'speech', 'slidingDoorclose', 'mindthegap', 'train', 'bagrustle', 'footsteps', 'bagrustle', 'bagrustle', 'speech']"
tubestation10_0.wav,tubestation10_0.jams,tubestation,"['mindthegap', 'running', 'train', 'slidingDoorclose', 'running', 'slidingDoorclose', 'mindthegap', 'speech', 'speech', 'speech', 'footsteps', 'footsteps', 'footsteps', 'footsteps', 'speech']"
tubestation10_1.wav,tubestation10_1.jams,tubestation,"['running', 'footsteps', 'mindthegap', 'mindthegap', 'speech', 'mindthegap', 'footsteps', 'train', 'speech', 'slidingDoorclose', 'speech']"
tubestation10_2.wav,tubestation10_2.jams,tubestation,"['footsteps', 'running', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'running', 'mindthegap', 'mindthegap', 'footsteps', 'slidingDoorclose', 'running', 'footsteps', 'speech', 'train']"
tubestation10_3.wav,tubestation10_3.jams,tubestation,"['speech', 'footsteps', 'mindthegap', 'mindthegap', 'mindthegap', 'mindthegap', 'mindthegap', 'running', 'running', 'speech', 'slidingDoorclose', 'footsteps', 'speech', 'slidingDoorclose', 'footsteps', 'speech', 'running']"
tubestation10_4.wav,tubestation10_4.jams,tubestation,"['train', 'running']"
tubestation10_5.wav,tubestation10_5.jams,tubestation,"['slidingDoorclose', 'train', 'footsteps', 'footsteps', 'slidingDoorclose', 'footsteps', 'running', 'running', 'running', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'train', 'slidingDoorclose', 'slidingDoorclose']"
tubestation10_6.wav,tubestation10_6.jams,tubestation,"['train', 'speech', 'speech', 'speech', 'footsteps']"
tubestation10_7.wav,tubestation10_7.jams,tubestation,"['train', 'mindthegap', 'train', 'footsteps', 'train', 'mindthegap', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'speech', 'slidingDoorclose', 'speech', 'speech', 'slidingDoorclose', 'speech', 'running']"
tubestation10_8.wav,tubestation10_8.jams,tubestation,"['speech', 'mindthegap', 'mindthegap', 'speech', 'slidingDoorclose', 'footsteps', 'running']"
tubestation10_9.wav,tubestation10_9.jams,tubestation,['running']
tubestation10_downshift_0.wav,tubestation10_downshift_0.jams,tubestation,"['mindthegap', 'running', 'train', 'slidingDoorclose', 'running', 'slidingDoorclose', 'mindthegap', 'speech', 'speech', 'speech', 'footsteps', 'footsteps', 'footsteps', 'footsteps', 'speech']"
tubestation10_downshift_1.wav,tubestation10_downshift_1.jams,tubestation,"['running', 'footsteps', 'mindthegap', 'mindthegap', 'speech', 'mindthegap', 'footsteps', 'train', 'speech', 'slidingDoorclose', 'speech']"
tubestation10_downshift_2.wav,tubestation10_downshift_2.jams,tubestation,"['footsteps', 'running', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'running', 'mindthegap', 'mindthegap', 'footsteps', 'slidingDoorclose', 'running', 'footsteps', 'speech', 'train']"
tubestation10_downshift_3.wav,tubestation10_downshift_3.jams,tubestation,"['speech', 'footsteps', 'mindthegap', 'mindthegap', 'mindthegap', 'mindthegap', 'mindthegap', 'running', 'running', 'speech', 'slidingDoorclose', 'footsteps', 'speech', 'slidingDoorclose', 'footsteps', 'speech', 'running']"
tubestation10_downshift_4.wav,tubestation10_downshift_4.jams,tubestation,"['train', 'running']"
tubestation10_downshift_5.wav,tubestation10_downshift_5.jams,tubestation,"['slidingDoorclose', 'train', 'footsteps', 'footsteps', 'slidingDoorclose', 'footsteps', 'running', 'running', 'running', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'train', 'slidingDoorclose', 'slidingDoorclose']"
tubestation10_downshift_6.wav,tubestation10_downshift_6.jams,tubestation,"['train', 'speech', 'speech', 'speech', 'footsteps']"
tubestation10_downshift_7.wav,tubestation10_downshift_7.jams,tubestation,"['train', 'mindthegap', 'train', 'footsteps', 'train', 'mindthegap', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'speech', 'slidingDoorclose', 'speech', 'speech', 'slidingDoorclose', 'speech', 'running']"
tubestation10_downshift_8.wav,tubestation10_downshift_8.jams,tubestation,"['speech', 'mindthegap', 'mindthegap', 'speech', 'slidingDoorclose', 'footsteps', 'running']"
tubestation10_downshift_9.wav,tubestation10_downshift_9.jams,tubestation,['running']
tubestation10_upshift_0.wav,tubestation10_upshift_0.jams,tubestation,"['mindthegap', 'running', 'train', 'slidingDoorclose', 'running', 'slidingDoorclose', 'mindthegap', 'speech', 'speech', 'speech', 'footsteps', 'footsteps', 'footsteps', 'footsteps', 'speech']"
tubestation10_upshift_1.wav,tubestation10_upshift_1.jams,tubestation,"['running', 'footsteps', 'mindthegap', 'mindthegap', 'speech', 'mindthegap', 'footsteps', 'train', 'speech', 'slidingDoorclose', 'speech']"
tubestation10_upshift_2.wav,tubestation10_upshift_2.jams,tubestation,"['footsteps', 'running', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'running', 'mindthegap', 'mindthegap', 'footsteps', 'slidingDoorclose', 'running', 'footsteps', 'speech', 'train']"
tubestation10_upshift_3.wav,tubestation10_upshift_3.jams,tubestation,"['speech', 'footsteps', 'mindthegap', 'mindthegap', 'mindthegap', 'mindthegap', 'mindthegap', 'running', 'running', 'speech', 'slidingDoorclose', 'footsteps', 'speech', 'slidingDoorclose', 'footsteps', 'speech', 'running']"
tubestation10_upshift_4.wav,tubestation10_upshift_4.jams,tubestation,"['train', 'running']"
tubestation10_upshift_5.wav,tubestation10_upshift_5.jams,tubestation,"['slidingDoorclose', 'train', 'footsteps', 'footsteps', 'slidingDoorclose', 'footsteps', 'running', 'running', 'running', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'train', 'slidingDoorclose', 'slidingDoorclose']"
tubestation10_upshift_6.wav,tubestation10_upshift_6.jams,tubestation,"['train', 'speech', 'speech', 'speech', 'footsteps']"
tubestation10_upshift_7.wav,tubestation10_upshift_7.jams,tubestation,"['train', 'mindthegap', 'train', 'footsteps', 'train', 'mindthegap', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'speech', 'slidingDoorclose', 'speech', 'speech', 'slidingDoorclose', 'speech', 'running']"
tubestation10_upshift_8.wav,tubestation10_upshift_8.jams,tubestation,"['speech', 'mindthegap', 'mindthegap', 'speech', 'slidingDoorclose', 'footsteps', 'running']"
tubestation10_upshift_9.wav,tubestation10_upshift_9.jams,tubestation,['running']
tubestation1_0.wav,tubestation1_0.jams,tubestation,"['speech', 'running', 'running', 'running', 'running', 'slidingDoorclose', 'train', 'slidingDoorclose']"
tubestation1_1.wav,tubestation1_1.jams,tubestation,"['footsteps', 'speech', 'running', 'mindthegap', 'running', 'footsteps', 'train', 'footsteps', 'train', 'mindthegap', 'speech', 'mindthegap', 'running', 'footsteps', 'footsteps', 'speech']"
tubestation1_2.wav,tubestation1_2.jams,tubestation,"['train', 'speech', 'slidingDoorclose', 'footsteps']"
tubestation1_3.wav,tubestation1_3.jams,tubestation,"['speech', 'speech', 'train', 'slidingDoorclose', 'running', 'train', 'running', 'speech', 'mindthegap', 'footsteps', 'train', 'mindthegap', 'speech', 'speech', 'mindthegap', 'mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'train']"
tubestation1_4.wav,tubestation1_4.jams,tubestation,"['train', 'train', 'slidingDoorclose']"
tubestation1_5.wav,tubestation1_5.jams,tubestation,"['running', 'footsteps', 'mindthegap', 'mindthegap', 'mindthegap', 'train', 'running', 'mindthegap', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'mindthegap', 'speech', 'mindthegap', 'mindthegap']"
tubestation1_6.wav,tubestation1_6.jams,tubestation,"['mindthegap', 'footsteps', 'train', 'mindthegap', 'mindthegap', 'running', 'footsteps', 'footsteps', 'slidingDoorclose']"
tubestation1_7.wav,tubestation1_7.jams,tubestation,"['footsteps', 'running', 'footsteps', 'footsteps', 'train', 'footsteps', 'train', 'train', 'train', 'train', 'speech', 'speech', 'slidingDoorclose', 'speech', 'slidingDoorclose', 'mindthegap']"
tubestation1_8.wav,tubestation1_8.jams,tubestation,"['slidingDoorclose', 'train', 'speech', 'mindthegap', 'train', 'train', 'train', 'speech', 'running', 'footsteps', 'mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'slidingDoorclose', 'speech']"
tubestation1_9.wav,tubestation1_9.jams,tubestation,"['mindthegap', 'speech', 'slidingDoorclose', 'running', 'train', 'speech', 'train', 'speech', 'speech', 'train', 'running']"
tubestation1_downshift_0.wav,tubestation1_downshift_0.jams,tubestation,"['speech', 'running', 'running', 'running', 'running', 'slidingDoorclose', 'train', 'slidingDoorclose']"
tubestation1_downshift_1.wav,tubestation1_downshift_1.jams,tubestation,"['footsteps', 'speech', 'running', 'mindthegap', 'running', 'footsteps', 'train', 'footsteps', 'train', 'mindthegap', 'speech', 'mindthegap', 'running', 'footsteps', 'footsteps', 'speech']"
tubestation1_downshift_2.wav,tubestation1_downshift_2.jams,tubestation,"['train', 'speech', 'slidingDoorclose', 'footsteps']"
tubestation1_downshift_3.wav,tubestation1_downshift_3.jams,tubestation,"['speech', 'speech', 'train', 'slidingDoorclose', 'running', 'train', 'running', 'speech', 'mindthegap', 'footsteps', 'train', 'mindthegap', 'speech', 'speech', 'mindthegap', 'mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'train']"
tubestation1_downshift_4.wav,tubestation1_downshift_4.jams,tubestation,"['train', 'train', 'slidingDoorclose']"
tubestation1_downshift_5.wav,tubestation1_downshift_5.jams,tubestation,"['running', 'footsteps', 'mindthegap', 'mindthegap', 'mindthegap', 'train', 'running', 'mindthegap', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'mindthegap', 'speech', 'mindthegap', 'mindthegap']"
tubestation1_downshift_6.wav,tubestation1_downshift_6.jams,tubestation,"['mindthegap', 'footsteps', 'train', 'mindthegap', 'mindthegap', 'running', 'footsteps', 'footsteps', 'slidingDoorclose']"
tubestation1_downshift_7.wav,tubestation1_downshift_7.jams,tubestation,"['footsteps', 'running', 'footsteps', 'footsteps', 'train', 'footsteps', 'train', 'train', 'train', 'train', 'speech', 'speech', 'slidingDoorclose', 'speech', 'slidingDoorclose', 'mindthegap']"
tubestation1_downshift_8.wav,tubestation1_downshift_8.jams,tubestation,"['slidingDoorclose', 'train', 'speech', 'mindthegap', 'train', 'train', 'train', 'speech', 'running', 'footsteps', 'mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'slidingDoorclose', 'speech']"
tubestation1_downshift_9.wav,tubestation1_downshift_9.jams,tubestation,"['mindthegap', 'speech', 'slidingDoorclose', 'running', 'train', 'speech', 'train', 'speech', 'speech', 'train', 'running']"
tubestation1_upshift_0.wav,tubestation1_upshift_0.jams,tubestation,"['speech', 'running', 'running', 'running', 'running', 'slidingDoorclose', 'train', 'slidingDoorclose']"
tubestation1_upshift_1.wav,tubestation1_upshift_1.jams,tubestation,"['footsteps', 'speech', 'running', 'mindthegap', 'running', 'footsteps', 'train', 'footsteps', 'train', 'mindthegap', 'speech', 'mindthegap', 'running', 'footsteps', 'footsteps', 'speech']"
tubestation1_upshift_2.wav,tubestation1_upshift_2.jams,tubestation,"['train', 'speech', 'slidingDoorclose', 'footsteps']"
tubestation1_upshift_3.wav,tubestation1_upshift_3.jams,tubestation,"['speech', 'speech', 'train', 'slidingDoorclose', 'running', 'train', 'running', 'speech', 'mindthegap', 'footsteps', 'train', 'mindthegap', 'speech', 'speech', 'mindthegap', 'mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'train']"
tubestation1_upshift_4.wav,tubestation1_upshift_4.jams,tubestation,"['train', 'train', 'slidingDoorclose']"
tubestation1_upshift_5.wav,tubestation1_upshift_5.jams,tubestation,"['running', 'footsteps', 'mindthegap', 'mindthegap', 'mindthegap', 'train', 'running', 'mindthegap', 'mindthegap', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'mindthegap', 'speech', 'mindthegap', 'mindthegap']"
tubestation1_upshift_6.wav,tubestation1_upshift_6.jams,tubestation,"['mindthegap', 'footsteps', 'train', 'mindthegap', 'mindthegap', 'running', 'footsteps', 'footsteps', 'slidingDoorclose']"
tubestation1_upshift_7.wav,tubestation1_upshift_7.jams,tubestation,"['footsteps', 'running', 'footsteps', 'footsteps', 'train', 'footsteps', 'train', 'train', 'train', 'train', 'speech', 'speech', 'slidingDoorclose', 'speech', 'slidingDoorclose', 'mindthegap']"
tubestation1_upshift_8.wav,tubestation1_upshift_8.jams,tubestation,"['slidingDoorclose', 'train', 'speech', 'mindthegap', 'train', 'train', 'train', 'speech', 'running', 'footsteps', 'mindthegap', 'mindthegap', 'running', 'slidingDoorclose', 'slidingDoorclose', 'speech']"
tubestation1_upshift_9.wav,tubestation1_upshift_9.jams,tubestation,"['mindthegap', 'speech', 'slidingDoorclose', 'running', 'train', 'speech', 'train', 'speech', 'speech', 'train', 'running']"
tubestation2_0.wav,tubestation2_0.jams,tubestation,"['train', 'running', 'mindthegap', 'footsteps', 'running', 'running', 'mindthegap', 'train', 'mindthegap', 'mindthegap', 'train']"
tubestation2_1.wav,tubestation2_1.jams,tubestation,"['running', 'running', 'speech', 'running', 'running', 'footsteps', 'train']"
tubestation2_2.wav,tubestation2_2.jams,tubestation,"['speech', 'mindthegap', 'mindthegap', 'speech', 'slidingDoorclose', 'train', 'footsteps', 'speech']"
tubestation2_3.wav,tubestation2_3.jams,tubestation,"['running', 'train', 'train', 'footsteps', 'mindthegap', 'speech', 'mindthegap', 'speech', 'mindthegap', 'slidingDoorclose', 'running', 'running']"
tubestation2_4.wav,tubestation2_4.jams,tubestation,"['speech', 'speech', 'running', 'running', 'running', 'footsteps', 'slidingDoorclose', 'mindthegap', 'footsteps', 'footsteps', 'running', 'running']"
tubestation2_5.wav,tubestation2_5.jams,tubestation,"['slidingDoorclose', 'speech', 'train']"
tubestation2_6.wav,tubestation2_6.jams,tubestation,"['speech', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap']"
tubestation2_7.wav,tubestation2_7.jams,tubestation,"['train', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'mindthegap']"
tubestation2_8.wav,tubestation2_8.jams,tubestation,['running']
tubestation2_9.wav,tubestation2_9.jams,tubestation,"['running', 'footsteps', 'mindthegap', 'speech', 'train', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'speech', 'mindthegap', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'footsteps', 'running']"
tubestation2_downshift_0.wav,tubestation2_downshift_0.jams,tubestation,"['train', 'running', 'mindthegap', 'footsteps', 'running', 'running', 'mindthegap', 'train', 'mindthegap', 'mindthegap', 'train']"
tubestation2_downshift_1.wav,tubestation2_downshift_1.jams,tubestation,"['running', 'running', 'speech', 'running', 'running', 'footsteps', 'train']"
tubestation2_downshift_2.wav,tubestation2_downshift_2.jams,tubestation,"['speech', 'mindthegap', 'mindthegap', 'speech', 'slidingDoorclose', 'train', 'footsteps', 'speech']"
tubestation2_downshift_3.wav,tubestation2_downshift_3.jams,tubestation,"['running', 'train', 'train', 'footsteps', 'mindthegap', 'speech', 'mindthegap', 'speech', 'mindthegap', 'slidingDoorclose', 'running', 'running']"
tubestation2_downshift_4.wav,tubestation2_downshift_4.jams,tubestation,"['speech', 'speech', 'running', 'running', 'running', 'footsteps', 'slidingDoorclose', 'mindthegap', 'footsteps', 'footsteps', 'running', 'running']"
tubestation2_downshift_5.wav,tubestation2_downshift_5.jams,tubestation,"['slidingDoorclose', 'speech', 'train']"
tubestation2_downshift_6.wav,tubestation2_downshift_6.jams,tubestation,"['speech', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap']"
tubestation2_downshift_7.wav,tubestation2_downshift_7.jams,tubestation,"['train', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'mindthegap']"
tubestation2_downshift_8.wav,tubestation2_downshift_8.jams,tubestation,['running']
tubestation2_downshift_9.wav,tubestation2_downshift_9.jams,tubestation,"['running', 'footsteps', 'mindthegap', 'speech', 'train', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'speech', 'mindthegap', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'footsteps', 'running']"
tubestation2_upshift_0.wav,tubestation2_upshift_0.jams,tubestation,"['train', 'running', 'mindthegap', 'footsteps', 'running', 'running', 'mindthegap', 'train', 'mindthegap', 'mindthegap', 'train']"
tubestation2_upshift_1.wav,tubestation2_upshift_1.jams,tubestation,"['running', 'running', 'speech', 'running', 'running', 'footsteps', 'train']"
tubestation2_upshift_2.wav,tubestation2_upshift_2.jams,tubestation,"['speech', 'mindthegap', 'mindthegap', 'speech', 'slidingDoorclose', 'train', 'footsteps', 'speech']"
tubestation2_upshift_3.wav,tubestation2_upshift_3.jams,tubestation,"['running', 'train', 'train', 'footsteps', 'mindthegap', 'speech', 'mindthegap', 'speech', 'mindthegap', 'slidingDoorclose', 'running', 'running']"
tubestation2_upshift_4.wav,tubestation2_upshift_4.jams,tubestation,"['speech', 'speech', 'running', 'running', 'running', 'footsteps', 'slidingDoorclose', 'mindthegap', 'footsteps', 'footsteps', 'running', 'running']"
tubestation2_upshift_5.wav,tubestation2_upshift_5.jams,tubestation,"['slidingDoorclose', 'speech', 'train']"
tubestation2_upshift_6.wav,tubestation2_upshift_6.jams,tubestation,"['speech', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap']"
tubestation2_upshift_7.wav,tubestation2_upshift_7.jams,tubestation,"['train', 'speech', 'slidingDoorclose', 'slidingDoorclose', 'mindthegap', 'mindthegap', 'mindthegap']"
tubestation2_upshift_8.wav,tubestation2_upshift_8.jams,tubestation,['running']
tubestation2_upshift_9.wav,tubestation2_upshift_9.jams,tubestation,"['running', 'footsteps', 'mindthegap', 'speech', 'train', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'speech', 'mindthegap', 'footsteps', 'slidingDoorclose', 'slidingDoorclose', 'train', 'slidingDoorclose', 'train', 'slidingDoorclose', 'footsteps', 'running']"
tubestation3_0.wav,tubestation3_0.jams,tubestation,"['mindthegap', 'mindthegap', 'speech', 'footsteps', 'footsteps', 'slidingDoorclose']"
tubestation3_1.wav,tubestation3_1.jams,tubestation,"['train', 'footsteps', 'speech', 'slidingDoorclose']"
tubestation3_2.wav,tubestation3_2.jams,tubestation,"['running', 'train', 'speech', 'train', 'slidingDoorclose', 'running']"
tubestation3_3.wav,tubestation3_3.jams,tubestation,"['footsteps', 'train', 'mindthegap', 'running', 'running', 'mindthegap', 'speech', 'running', 'running', 'speech', 'footsteps', 'train', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'train']"
tubestation3_4.wav,tubestation3_4.jams,tubestation,"['mindthegap', 'mindthegap', 'running', 'footsteps', 'running', 'slidingDoorclose', 'train', 'footsteps', 'running', 'mindthegap', 'running', 'speech', 'slidingDoorclose', 'footsteps', 'mindthegap', 'slidingDoorclose']"
tubestation3_5.wav,tubestation3_5.jams,tubestation,"['mindthegap', 'footsteps']"
tubestation3_6.wav,tubestation3_6.jams,tubestation,"['running', 'mindthegap', 'speech', 'speech', 'speech', 'mindthegap', 'speech', 'train', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'speech', 'speech', 'mindthegap', 'footsteps', 'footsteps', 'footsteps']"
tubestation3_7.wav,tubestation3_7.jams,tubestation,"['slidingDoorclose', 'footsteps']"
tubestation3_8.wav,tubestation3_8.jams,tubestation,"['slidingDoorclose', 'running', 'speech', 'running', 'slidingDoorclose']"
tubestation3_9.wav,tubestation3_9.jams,tubestation,"['slidingDoorclose', 'footsteps', 'slidingDoorclose', 'train', 'train', 'train', 'slidingDoorclose', 'mindthegap', 'slidingDoorclose', 'train', 'slidingDoorclose', 'mindthegap', 'speech']"
tubestation3_downshift_0.wav,tubestation3_downshift_0.jams,tubestation,"['mindthegap', 'mindthegap', 'speech', 'footsteps', 'footsteps', 'slidingDoorclose']"
tubestation3_downshift_1.wav,tubestation3_downshift_1.jams,tubestation,"['train', 'footsteps', 'speech', 'slidingDoorclose']"
tubestation3_downshift_2.wav,tubestation3_downshift_2.jams,tubestation,"['running', 'train', 'speech', 'train', 'slidingDoorclose', 'running']"
tubestation3_downshift_3.wav,tubestation3_downshift_3.jams,tubestation,"['footsteps', 'train', 'mindthegap', 'running', 'running', 'mindthegap', 'speech', 'running', 'running', 'speech', 'footsteps', 'train', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'train']"
tubestation3_downshift_4.wav,tubestation3_downshift_4.jams,tubestation,"['mindthegap', 'mindthegap', 'running', 'footsteps', 'running', 'slidingDoorclose', 'train', 'footsteps', 'running', 'mindthegap', 'running', 'speech', 'slidingDoorclose', 'footsteps', 'mindthegap', 'slidingDoorclose']"
tubestation3_downshift_5.wav,tubestation3_downshift_5.jams,tubestation,"['mindthegap', 'footsteps']"
tubestation3_downshift_6.wav,tubestation3_downshift_6.jams,tubestation,"['running', 'mindthegap', 'speech', 'speech', 'speech', 'mindthegap', 'speech', 'train', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'speech', 'speech', 'mindthegap', 'footsteps', 'footsteps', 'footsteps']"
tubestation3_downshift_7.wav,tubestation3_downshift_7.jams,tubestation,"['slidingDoorclose', 'footsteps']"
tubestation3_downshift_8.wav,tubestation3_downshift_8.jams,tubestation,"['slidingDoorclose', 'running', 'speech', 'running', 'slidingDoorclose']"
tubestation3_downshift_9.wav,tubestation3_downshift_9.jams,tubestation,"['slidingDoorclose', 'footsteps', 'slidingDoorclose', 'train', 'train', 'train', 'slidingDoorclose', 'mindthegap', 'slidingDoorclose', 'train', 'slidingDoorclose', 'mindthegap', 'speech']"
tubestation3_upshift_0.wav,tubestation3_upshift_0.jams,tubestation,"['mindthegap', 'mindthegap', 'speech', 'footsteps', 'footsteps', 'slidingDoorclose']"
tubestation3_upshift_1.wav,tubestation3_upshift_1.jams,tubestation,"['train', 'footsteps', 'speech', 'slidingDoorclose']"
tubestation3_upshift_2.wav,tubestation3_upshift_2.jams,tubestation,"['running', 'train', 'speech', 'train', 'slidingDoorclose', 'running']"
tubestation3_upshift_3.wav,tubestation3_upshift_3.jams,tubestation,"['footsteps', 'train', 'mindthegap', 'running', 'running', 'mindthegap', 'speech', 'running', 'running', 'speech', 'footsteps', 'train', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'slidingDoorclose', 'train']"
tubestation3_upshift_4.wav,tubestation3_upshift_4.jams,tubestation,"['mindthegap', 'mindthegap', 'running', 'footsteps', 'running', 'slidingDoorclose', 'train', 'footsteps', 'running', 'mindthegap', 'running', 'speech', 'slidingDoorclose', 'footsteps', 'mindthegap', 'slidingDoorclose']"
tubestation3_upshift_5.wav,tubestation3_upshift_5.jams,tubestation,"['mindthegap', 'footsteps']"
tubestation3_upshift_6.wav,tubestation3_upshift_6.jams,tubestation,"['running', 'mindthegap', 'speech', 'speech', 'speech', 'mindthegap', 'speech', 'train', 'slidingDoorclose', 'slidingDoorclose', 'speech', 'speech', 'speech', 'mindthegap', 'footsteps', 'footsteps', 'footsteps']"
tubestation3_upshift_7.wav,tubestation3_upshift_7.jams,tubestation,"['slidingDoorclose', 'footsteps']"
tubestation3_upshift_8.wav,tubestation3_upshift_8.jams,tubestation,"['slidingDoorclose', 'running', 'speech', 'running', 'slidingDoorclose']"
