files,labels,panns_inference_events_list
audio/tram-barcelona-179-5521-a.wav,tram,"['Vehicle', 'Speech', 'Bird', 'Music', 'Animal', 'Car', 'Bus']"
audio/tram-barcelona-179-5522-a.wav,tram,"['Speech', 'Vehicle', 'Animal', 'Train', 'Silence']"
audio/tram-barcelona-179-5523-a.wav,tram,"['Speech', 'Vehicle', 'Car', 'Outside, urban or manmade', 'Train']"
audio/tram-barcelona-179-5524-a.wav,tram,"['Speech', 'Train', 'Television', 'Vehicle', 'Rail transport', 'Subway, metro, underground', 'Railroad car, train wagon', 'Music', 'Male speech, man speaking', 'Inside, small room']"
audio/tram-barcelona-179-5525-a.wav,tram,"['Speech', 'Sliding door', 'Door', 'Arrow', 'Vehicle', 'Music', 'Inside, small room']"
audio/tram-barcelona-179-5526-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Outside, urban or manmade']"
audio/tram-barcelona-179-5527-a.wav,tram,"['Speech', 'Door', 'Cupboard open or close', 'Sliding door', 'Inside, small room', 'Animal']"
audio/tram-barcelona-179-5528-a.wav,tram,"['Speech', 'Sliding door', 'Door', 'Inside, small room', 'Music', 'Animal', 'Creak']"
audio/tram-barcelona-179-5529-a.wav,tram,"['Speech', 'Vehicle', 'Bus', 'Outside, urban or manmade', 'Car']"
audio/tram-barcelona-179-5530-a.wav,tram,"['Speech', 'Vehicle', 'Silence']"
audio/tram-barcelona-179-5531-a.wav,tram,"['Speech', 'Vehicle', 'Male speech, man speaking', 'Narration, monologue', 'Inside, small room']"
audio/tram-barcelona-179-5532-a.wav,tram,"['Speech', 'Silence', 'Music', 'Inside, small room', 'Telephone dialing, DTMF']"
audio/tram-barcelona-179-5533-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Animal', 'Silence']"
audio/tram-barcelona-179-5534-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Music', 'Subway, metro, underground']"
audio/tram-barcelona-179-5535-a.wav,tram,"['Speech', 'Vehicle', 'Animal', 'Train', 'Mouse', 'Outside, urban or manmade', 'Bird', 'Rail transport']"
audio/tram-barcelona-179-5536-a.wav,tram,"['Train', 'Rail transport', 'Vehicle', 'Railroad car, train wagon', 'Subway, metro, underground', 'Speech', 'Music']"
audio/tram-barcelona-179-5537-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Male speech, man speaking', 'Car', 'Field recording']"
audio/tram-barcelona-179-5538-a.wav,tram,"['Music', 'Speech', 'Inside, small room', 'Printer', 'Sliding door', 'Telephone', 'Telephone dialing, DTMF']"
audio/tram-barcelona-179-5539-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Bus', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Inside, small room']"
audio/tram-barcelona-179-5540-a.wav,tram,"['Train', 'Speech', 'Vehicle', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Music', 'Siren', 'Train horn', 'Civil defense siren']"
audio/tram-barcelona-179-5541-a.wav,tram,"['Speech', 'Vehicle', 'Male speech, man speaking', 'Train', 'Narration, monologue', 'Rail transport', 'Television', 'Music', 'Field recording', 'Railroad car, train wagon', 'Outside, urban or manmade']"
audio/tram-barcelona-179-5542-a.wav,tram,"['Speech', 'Sliding door', 'Door', 'Vehicle', 'Cupboard open or close', 'Bus']"
audio/tram-barcelona-179-5543-a.wav,tram,"['Speech', 'Vehicle', 'Male speech, man speaking', 'Narration, monologue', 'Television', 'Music', 'Field recording', 'Inside, small room']"
audio/tram-barcelona-179-5544-a.wav,tram,"['Train', 'Speech', 'Vehicle', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Music', 'Train horn', 'Siren']"
audio/tram-barcelona-179-5545-a.wav,tram,"['Vehicle', 'Car', 'Rumble', 'Outside, urban or manmade', 'Field recording', 'Motor vehicle (road)', 'Music']"
audio/tram-barcelona-179-5546-a.wav,tram,"['Speech', 'Vehicle', 'Male speech, man speaking', 'Television', 'Narration, monologue', 'Music', 'Car', 'Inside, small room', 'Field recording']"
audio/tram-barcelona-179-5547-a.wav,tram,"['Speech', 'Vehicle', 'Car', 'Music']"
audio/tram-barcelona-179-5548-a.wav,tram,"['Arrow', 'Music', 'Door', 'Speech', 'Sliding door', 'Vehicle', 'Singing bowl']"
audio/tram-barcelona-179-5549-a.wav,tram,"['Speech', 'Television', 'Music', 'Vehicle', 'Train', 'Subway, metro, underground', 'Rail transport', 'Male speech, man speaking', 'Inside, small room', 'Railroad car, train wagon']"
audio/tram-barcelona-179-5550-a.wav,tram,"['Train', 'Rail transport', 'Railroad car, train wagon', 'Vehicle', 'Subway, metro, underground', 'Speech', 'Music']"
audio/tram-barcelona-179-5551-a.wav,tram,"['Speech', 'Train', 'Subway, metro, underground', 'Rail transport', 'Vehicle', 'Railroad car, train wagon', 'Music', 'Wail, moan', 'Siren', 'Train horn']"
audio/tram-barcelona-179-5552-a.wav,tram,"['Vehicle', 'Train', 'Railroad car, train wagon', 'Rail transport', 'Speech', 'Sliding door', 'Bus']"
audio/tram-barcelona-179-5553-a.wav,tram,"['Siren', 'Vehicle', 'Civil defense siren', 'Speech', 'Music', 'Aircraft']"
audio/tram-barcelona-179-5554-a.wav,tram,"['Speech', 'Train', 'Vehicle', 'Rail transport', 'Music', 'Railroad car, train wagon', 'Subway, metro, underground']"
audio/tram-barcelona-179-5555-a.wav,tram,"['Music', 'Inside, small room', 'Speech']"
audio/tram-barcelona-179-5556-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Car', 'Train']"
audio/tram-barcelona-179-5557-a.wav,tram,"['Speech', 'Door', 'Sliding door', 'Slam', 'Vehicle', 'Mechanisms']"
audio/tram-barcelona-180-5558-a.wav,tram,"['Speech', 'Chatter', 'Vehicle', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble']"
audio/tram-barcelona-180-5559-a.wav,tram,"['Vehicle', 'Car', 'Music', 'Rumble', 'Bird', 'Outside, rural or natural', 'Animal']"
audio/tram-barcelona-180-5560-a.wav,tram,"['Speech', 'Hubbub, speech noise, speech babble', 'Outside, urban or manmade', 'Vehicle', 'Chatter', 'Male speech, man speaking', 'Music']"
audio/tram-barcelona-180-5561-a.wav,tram,"['Speech', 'Inside, small room', 'Music', 'Sine wave', 'Humming']"
audio/tram-barcelona-180-5562-a.wav,tram,"['Siren', 'Civil defense siren', 'Vehicle', 'Fire engine, fire truck (siren)', 'Emergency vehicle']"
audio/tram-barcelona-180-5563-a.wav,tram,"['Speech', 'Door', 'Sliding door', 'Vehicle', 'Animal', 'Domestic animals, pets', 'Cat']"
audio/tram-barcelona-180-5564-a.wav,tram,"['Speech', 'Music', 'Animal', 'Cat', 'Meow', 'Domestic animals, pets', 'Caterwaul', 'Vehicle', 'Singing bowl']"
audio/tram-barcelona-180-5565-a.wav,tram,"['Vehicle', 'Train', 'Speech', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Music', 'Bus', 'Animal']"
audio/tram-barcelona-180-5566-a.wav,tram,"['Speech', 'Music', 'Vehicle', 'Train', 'Rail transport', 'Singing bowl', 'Inside, small room', 'Railroad car, train wagon', 'Television', 'Musical instrument', 'Subway, metro, underground']"
audio/tram-barcelona-180-5567-a.wav,tram,"['Speech', 'Music', 'Vehicle']"
audio/tram-barcelona-180-5568-a.wav,tram,"['Speech', 'Vehicle', 'Sliding door', 'Door', 'Bus', 'Cupboard open or close', 'Car']"
audio/tram-barcelona-180-5569-a.wav,tram,"['Speech', 'Vehicle', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble', 'Car']"
audio/tram-barcelona-180-5570-a.wav,tram,"['Speech', 'Music', 'Vehicle', 'Chatter', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble', 'Inside, public space']"
audio/tram-barcelona-180-5571-a.wav,tram,"['Speech', 'Music', 'Vehicle', 'Male speech, man speaking', 'Inside, small room', 'Narration, monologue', 'Television']"
audio/tram-barcelona-180-5572-a.wav,tram,"['Speech', 'Music', 'Tuning fork', 'Singing bowl', 'Inside, small room', 'Animal']"
audio/tram-barcelona-180-5573-a.wav,tram,"['Speech', 'Vehicle', 'Car', 'Outside, urban or manmade', 'Bus', 'Boat, Water vehicle', 'Hubbub, speech noise, speech babble']"
audio/tram-barcelona-180-5574-a.wav,tram,"['Speech', 'Music', 'Inside, small room', 'Tuning fork', 'Sine wave', 'Singing bowl', 'Chirp tone']"
audio/tram-barcelona-180-5575-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Hubbub, speech noise, speech babble', 'Outside, urban or manmade', 'Car', 'Chatter']"
audio/tram-barcelona-180-5576-a.wav,tram,"['Speech', 'Vehicle', 'Car', 'Hubbub, speech noise, speech babble', 'Car passing by', 'Outside, urban or manmade', 'Bus', 'Motor vehicle (road)', 'Race car, auto racing', 'Accelerating, revving, vroom']"
audio/tram-barcelona-180-5577-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Outside, urban or manmade', 'Car', 'Hubbub, speech noise, speech babble', 'Bus']"
audio/tram-barcelona-180-5578-a.wav,tram,"['Speech', 'Music', 'Vehicle', 'Animal', 'Domestic animals, pets', 'Cat', 'Meow', 'Outside, urban or manmade']"
audio/tram-barcelona-180-5579-a.wav,tram,"['Siren', 'Music', 'Civil defense siren', 'Singing bowl', 'Vehicle']"
audio/tram-barcelona-180-5580-a.wav,tram,"['Vehicle', 'Music', 'Car', 'Aircraft', 'Fixed-wing aircraft, airplane', 'Accelerating, revving, vroom']"
audio/tram-barcelona-180-5581-a.wav,tram,"['Speech', 'Busy signal', 'Dial tone', 'Music', 'Inside, small room', 'Telephone', 'Male speech, man speaking']"
audio/tram-barcelona-180-5582-a.wav,tram,"['Music', 'Bird', 'Bird vocalization, bird call, bird song', 'Chirp, tweet', 'Animal', 'Vehicle', 'Environmental noise']"
audio/tram-barcelona-180-5583-a.wav,tram,"['Speech', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Music', 'Car', 'Outside, urban or manmade', 'Chatter', 'Bus', 'Crowd']"
audio/tram-barcelona-180-5584-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Car', 'Bus', 'Car passing by', 'Outside, urban or manmade', 'Motor vehicle (road)', 'Hubbub, speech noise, speech babble', 'Boat, Water vehicle']"
audio/tram-barcelona-180-5585-a.wav,tram,"['Speech', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Outside, urban or manmade', 'Car', 'Chatter', 'Boat, Water vehicle']"
audio/tram-barcelona-180-5586-a.wav,tram,"['Speech', 'Music', 'Inside, small room', 'Tuning fork', 'Sine wave']"
audio/tram-barcelona-180-5587-a.wav,tram,"['Speech', 'Vehicle', 'Car', 'Hubbub, speech noise, speech babble', 'Animal', 'Outside, urban or manmade', 'Bus']"
audio/tram-barcelona-180-5588-a.wav,tram,"['Speech', 'Vehicle', 'Animal', 'Train', 'Mouse', 'Domestic animals, pets', 'Sliding door', 'Rail transport']"
audio/tram-barcelona-180-5589-a.wav,tram,"['Speech', 'Vehicle', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble', 'Chatter']"
audio/tram-barcelona-180-5590-a.wav,tram,"['Speech', 'Sliding door', 'Door', 'Inside, small room', 'Music', 'Drawer open or close']"
audio/tram-barcelona-180-5591-a.wav,tram,"['Speech', 'Vehicle', 'Car', 'Outside, urban or manmade', 'Boat, Water vehicle', 'Car passing by', 'Hubbub, speech noise, speech babble']"
audio/tram-barcelona-180-5592-a.wav,tram,"['Speech', 'Music', 'Vehicle', 'Mechanisms', 'Sliding door', 'Car', 'Rumble', 'Power windows, electric windows', 'Inside, small room']"
audio/tram-barcelona-180-5593-a.wav,tram,"['Speech', 'Vehicle', 'Car', 'Hubbub, speech noise, speech babble', 'Bus', 'Outside, urban or manmade', 'Music']"
audio/tram-barcelona-180-5594-a.wav,tram,"['Speech', 'Vehicle', 'Car', 'Outside, urban or manmade', 'Music', 'Hubbub, speech noise, speech babble', 'Bus']"
audio/tram-barcelona-180-5595-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Train', 'Singing bowl', 'Whale vocalization', 'Rail transport', 'Railroad car, train wagon', 'Bus']"
audio/tram-barcelona-180-5596-a.wav,tram,"['Speech', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Outside, urban or manmade', 'Music', 'Car', 'Bus', 'Chatter']"
audio/tram-barcelona-180-5597-a.wav,tram,"['Speech', 'Bird', 'Pigeon, dove', 'Outside, urban or manmade', 'Vehicle', 'Coo', 'Animal', 'Music']"
audio/tram-barcelona-180-5598-a.wav,tram,"['Speech', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Outside, urban or manmade', 'Chatter', 'Music', 'Car']"
audio/tram-barcelona-181-5599-a.wav,tram,"['Speech', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Music', 'Outside, urban or manmade', 'Car', 'Bus']"
audio/tram-barcelona-181-5600-a.wav,tram,"['Speech', 'Hubbub, speech noise, speech babble', 'Vehicle', 'Chatter', 'Outside, urban or manmade', 'Music', 'Inside, public space']"
audio/tram-barcelona-181-5601-a.wav,tram,"['Speech', 'Chatter', 'Music', 'Hubbub, speech noise, speech babble', 'Vehicle', 'Outside, urban or manmade', 'Inside, public space', 'Female speech, woman speaking', 'Conversation']"
audio/tram-barcelona-181-5602-a.wav,tram,"['Speech', 'Male speech, man speaking', 'Conversation', 'Vehicle', 'Music', 'Female speech, woman speaking', 'Outside, urban or manmade', 'Narration, monologue', 'Chatter']"
audio/tram-barcelona-181-5603-a.wav,tram,"['Speech', 'Vehicle', 'Animal', 'Outside, urban or manmade', 'Music', 'Bus']"
audio/tram-barcelona-181-5604-a.wav,tram,"['Speech', 'Female speech, woman speaking', 'Male speech, man speaking', 'Conversation', 'Vehicle', 'Music']"
audio/tram-barcelona-181-5605-a.wav,tram,"['Speech', 'Male speech, man speaking', 'Conversation', 'Female speech, woman speaking', 'Narration, monologue', 'Inside, small room', 'Music', 'Television']"
audio/tram-barcelona-181-5606-a.wav,tram,"['Speech', 'Chatter', 'Music', 'Chuckle, chortle', 'Male speech, man speaking']"
audio/tram-barcelona-181-5607-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Bus', 'Car', 'Outside, urban or manmade', 'Rail transport']"
audio/tram-barcelona-181-5608-a.wav,tram,"['Speech', 'Vehicle', 'Female speech, woman speaking', 'Music', 'Chatter', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble']"
audio/tram-barcelona-181-5609-a.wav,tram,"['Speech', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Music', 'Bus', 'Outside, urban or manmade', 'Chatter', 'Car']"
audio/tram-barcelona-181-5610-a.wav,tram,"['Speech', 'Vehicle', 'Outside, urban or manmade', 'Male speech, man speaking', 'Hubbub, speech noise, speech babble', 'Conversation', 'Female speech, woman speaking', 'Chatter']"
audio/tram-barcelona-181-5611-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Male speech, man speaking', 'Chuckle, chortle', 'Female speech, woman speaking', 'Hubbub, speech noise, speech babble']"
audio/tram-barcelona-181-5612-a.wav,tram,"['Speech', 'Music', 'Inside, small room', 'Television', 'Male speech, man speaking', 'Vehicle']"
audio/tram-barcelona-181-5613-a.wav,tram,"['Speech', 'Female speech, woman speaking', 'Vehicle', 'Conversation', 'Male speech, man speaking', 'Music', 'Narration, monologue', 'Hubbub, speech noise, speech babble', 'Chatter']"
audio/tram-barcelona-181-5614-a.wav,tram,"['Speech', 'Vehicle', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble', 'Male speech, man speaking', 'Chatter', 'Music']"
audio/tram-barcelona-181-5615-a.wav,tram,"['Speech', 'Chatter', 'Hubbub, speech noise, speech babble', 'Outside, urban or manmade', 'Music', 'Vehicle', 'Male speech, man speaking', 'Inside, public space']"
audio/tram-barcelona-181-5616-a.wav,tram,"['Speech', 'Chatter', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble', 'Music', 'Inside, public space', 'Male speech, man speaking', 'Vehicle', 'Conversation']"
audio/tram-barcelona-181-5617-a.wav,tram,"['Speech', 'Music', 'Chatter', 'Vehicle', 'Inside, public space', 'Train', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble']"
audio/tram-barcelona-181-5618-a.wav,tram,"['Speech', 'Music', 'Vehicle', 'Female speech, woman speaking', 'Male speech, man speaking', 'Conversation']"
audio/tram-barcelona-181-5619-a.wav,tram,"['Speech', 'Chatter', 'Male speech, man speaking', 'Hubbub, speech noise, speech babble', 'Conversation', 'Music', 'Female speech, woman speaking', 'Inside, public space', 'Vehicle', 'Outside, urban or manmade', 'Narration, monologue']"
audio/tram-barcelona-181-5620-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Train', 'Subway, metro, underground', 'Aircraft', 'Car']"
audio/tram-barcelona-181-5621-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Car', 'Television', 'Male speech, man speaking']"
audio/tram-barcelona-181-5622-a.wav,tram,"['Speech', 'Chatter', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Outside, urban or manmade', 'Music', 'Female speech, woman speaking', 'Inside, public space']"
audio/tram-barcelona-181-5623-a.wav,tram,"['Speech', 'Train', 'Vehicle', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Music', 'Inside, public space', 'Outside, urban or manmade']"
audio/tram-barcelona-181-5624-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Outside, urban or manmade', 'Bus', 'Aircraft', 'Car', 'Boat, Water vehicle', 'Field recording']"
audio/tram-barcelona-181-5625-a.wav,tram,"['Speech', 'Chatter', 'Hubbub, speech noise, speech babble', 'Female speech, woman speaking', 'Outside, urban or manmade', 'Vehicle', 'Inside, public space', 'Conversation', 'Male speech, man speaking', 'Music']"
audio/tram-barcelona-181-5626-a.wav,tram,"['Speech', 'Chatter', 'Outside, urban or manmade', 'Hubbub, speech noise, speech babble', 'Inside, public space', 'Vehicle', 'Crowd']"
audio/tram-barcelona-181-5627-a.wav,tram,"['Speech', 'Vehicle', 'Outside, urban or manmade', 'Bus', 'Door', 'Hubbub, speech noise, speech babble', 'Chatter']"
audio/tram-barcelona-181-5628-a.wav,tram,"['Speech', 'Male speech, man speaking', 'Vehicle', 'Music', 'Female speech, woman speaking', 'Conversation', 'Narration, monologue']"
audio/tram-barcelona-181-5629-a.wav,tram,"['Speech', 'Vehicle', 'Music']"
audio/tram-barcelona-181-5630-a.wav,tram,"['Speech', 'Chatter', 'Hubbub, speech noise, speech babble', 'Vehicle', 'Outside, urban or manmade', 'Music', 'Female speech, woman speaking', 'Inside, public space']"
audio/tram-barcelona-181-5631-a.wav,tram,"['Speech', 'Vehicle', 'Hubbub, speech noise, speech babble', 'Chatter', 'Outside, urban or manmade', 'Male speech, man speaking', 'Inside, public space']"
audio/tram-barcelona-181-5632-a.wav,tram,"['Speech', 'Chuckle, chortle', 'Chatter', 'Music', 'Laughter', 'Conversation', 'Female speech, woman speaking', 'Male speech, man speaking', 'Snicker']"
audio/tram-barcelona-181-5633-a.wav,tram,"['Speech', 'Chatter', 'Hubbub, speech noise, speech babble', 'Vehicle', 'Female speech, woman speaking', 'Outside, urban or manmade', 'Conversation', 'Inside, public space', 'Male speech, man speaking']"
audio/tram-barcelona-181-5634-a.wav,tram,"['Speech', 'Vehicle', 'Female speech, woman speaking', 'Music', 'Male speech, man speaking', 'Conversation']"
audio/tram-barcelona-181-5635-a.wav,tram,"['Speech', 'Vehicle', 'Bus', 'Hubbub, speech noise, speech babble', 'Outside, urban or manmade', 'Music', 'Car']"
audio/tram-barcelona-181-5636-a.wav,tram,"['Speech', 'Vehicle', 'Bus', 'Music', 'Car', 'Boat, Water vehicle', 'Outside, urban or manmade', 'Train']"
audio/tram-barcelona-181-5637-a.wav,tram,"['Speech', 'Chatter', 'Male speech, man speaking', 'Music', 'Female speech, woman speaking', 'Chuckle, chortle']"
audio/tram-barcelona-181-5638-a.wav,tram,"['Speech', 'Vehicle', 'Sliding door', 'Door', 'Bus']"
audio/tram-helsinki-182-5639-a.wav,tram,"['Vehicle', 'Speech', 'Train', 'Field recording', 'Aircraft', 'Outside, urban or manmade', 'Fixed-wing aircraft, airplane', 'Railroad car, train wagon', 'Rail transport', 'Ship']"
audio/tram-helsinki-182-5640-a.wav,tram,"['Speech', 'Vehicle', 'Field recording', 'Aircraft', 'Fixed-wing aircraft, airplane', 'Car', 'Outside, urban or manmade', 'Ship', 'Boat, Water vehicle', 'Train']"
audio/tram-helsinki-182-5641-a.wav,tram,"['Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Mouse']"
audio/tram-helsinki-182-5642-a.wav,tram,"['Vehicle', 'Music', 'Train']"
audio/tram-helsinki-182-5643-a.wav,tram,"['Speech', 'Vehicle', 'Field recording', 'Train', 'Aircraft', 'Outside, urban or manmade', 'Car', 'Fixed-wing aircraft, airplane']"
audio/tram-helsinki-182-5644-a.wav,tram,"['Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Typing', 'Computer keyboard']"
audio/tram-helsinki-182-5645-a.wav,tram,"['Vehicle', 'Speech', 'Train', 'Field recording', 'Rail transport', 'Railroad car, train wagon', 'Car', 'Outside, urban or manmade', 'Bus', 'Ship']"
audio/tram-helsinki-182-5646-a.wav,tram,"['Throat clearing', 'Cough', 'Vehicle']"
audio/tram-helsinki-182-5647-a.wav,tram,"['Sliding door', 'Door', 'Cupboard open or close', 'Vehicle', 'Music']"
audio/tram-helsinki-182-5648-a.wav,tram,"['Vehicle', 'Mechanisms', 'Animal', 'Car']"
audio/tram-helsinki-182-5649-a.wav,tram,"['Speech', 'Scissors', 'Inside, small room', 'Music', 'Silence', 'Writing']"
audio/tram-helsinki-182-5650-a.wav,tram,"['Speech', 'Vehicle', 'Mouse', 'Animal', 'Inside, small room', 'Scissors', 'Silence']"
audio/tram-helsinki-182-5651-a.wav,tram,"['Vehicle', 'Speech', 'Field recording', 'Outside, urban or manmade', 'Train', 'Aircraft', 'Silence', 'Car']"
audio/tram-helsinki-182-5652-a.wav,tram,"['Speech', 'Vehicle', 'Wind noise (microphone)', 'Wind', 'Boat, Water vehicle', 'Car', 'Field recording', 'Outside, urban or manmade', 'Eruption']"
audio/tram-helsinki-182-5653-a.wav,tram,"['Speech', 'Vehicle', 'Sliding door', 'Car', 'Train', 'Music']"
audio/tram-helsinki-182-5654-a.wav,tram,"['Vehicle', 'Mechanisms']"
audio/tram-helsinki-182-5655-a.wav,tram,"['Rodents, rats, mice', 'Mouse', 'Patter', 'Bird', 'Animal', 'Vehicle']"
audio/tram-helsinki-182-5656-a.wav,tram,"['Animal', 'Cat', 'Meow', 'Domestic animals, pets', 'Music', 'Speech']"
audio/tram-helsinki-182-5657-a.wav,tram,"['Vehicle', 'Train', 'Railroad car, train wagon', 'Rail transport', 'Mouse', 'Rumble', 'Field recording']"
audio/tram-helsinki-182-5658-a.wav,tram,"['Vehicle', 'Silence', 'Speech', 'Music']"
audio/tram-helsinki-182-5659-a.wav,tram,"['Speech', 'Vehicle', 'Field recording', 'Train', 'Rail transport', 'Car', 'Railroad car, train wagon', 'Aircraft', 'Fixed-wing aircraft, airplane', 'Outside, urban or manmade', 'Music', 'Bus']"
audio/tram-helsinki-182-5660-a.wav,tram,"['Vehicle', 'Car', 'Field recording', 'Train', 'Silence']"
audio/tram-helsinki-182-5661-a.wav,tram,"['Vehicle', 'Train', 'Field recording', 'Speech', 'Railroad car, train wagon', 'Rail transport', 'Outside, urban or manmade', 'Car', 'Outside, rural or natural', 'Aircraft', 'Music', 'Fixed-wing aircraft, airplane']"
audio/tram-helsinki-182-5662-a.wav,tram,"['Speech', 'Vehicle', 'Car', 'Animal', 'Outside, urban or manmade']"
audio/tram-helsinki-182-5663-a.wav,tram,"['Typing', 'Computer keyboard', 'Mechanisms', 'Vehicle', 'Creak']"
audio/tram-helsinki-182-5664-a.wav,tram,"['Animal', 'Silence', 'Vehicle', 'Snort', 'Mouse', 'Speech', 'Domestic animals, pets']"
audio/tram-helsinki-182-5665-a.wav,tram,"['Vehicle', 'Rumble', 'Train', 'Bus', 'Car', 'Sliding door']"
audio/tram-helsinki-182-5666-a.wav,tram,"['Music', 'Musical instrument', 'Tick-tock']"
audio/tram-helsinki-182-5667-a.wav,tram,"['Speech', 'Animal', 'Vehicle']"
audio/tram-helsinki-182-5668-a.wav,tram,"['Vehicle', 'Speech', 'Aircraft', 'Fixed-wing aircraft, airplane', 'Field recording', 'Train', 'Outside, urban or manmade', 'Outside, rural or natural', 'Railroad car, train wagon', 'Rail transport', 'Ship']"
audio/tram-helsinki-182-5669-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Field recording', 'Car', 'Outside, urban or manmade', 'Rail transport', 'Railroad car, train wagon', 'Boat, Water vehicle', 'Aircraft']"
audio/tram-helsinki-182-5670-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Inside, small room', 'Animal']"
audio/tram-helsinki-182-5671-a.wav,tram,"['Sliding door', 'Door', 'Typing', 'Computer keyboard', 'Inside, small room', 'Speech']"
audio/tram-helsinki-182-5672-a.wav,tram,"['Vehicle', 'Silence', 'Music', 'White noise']"
audio/tram-helsinki-182-5673-a.wav,tram,"['Vehicle', 'Field recording', 'Rumble', 'Car', 'Train', 'Speech']"
audio/tram-helsinki-182-5674-a.wav,tram,"['Vehicle', 'Car', 'Rumble', 'Music', 'Speech', 'Bus', 'Train']"
audio/tram-helsinki-183-5675-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Rail transport', 'Music', 'Railroad car, train wagon', 'Outside, urban or manmade', 'Field recording']"
audio/tram-helsinki-183-5676-a.wav,tram,"['Speech', 'Silence', 'Inside, small room']"
audio/tram-helsinki-183-5677-a.wav,tram,"['Vehicle', 'Silence', 'Train']"
audio/tram-helsinki-183-5678-a.wav,tram,"['Vehicle', 'Silence', 'Mouse', 'Animal', 'Speech']"
audio/tram-helsinki-183-5679-a.wav,tram,"['Speech', 'Vehicle', 'Music', 'Train', 'Subway, metro, underground', 'Bus', 'Rail transport', 'Railroad car, train wagon']"
audio/tram-helsinki-183-5680-a.wav,tram,"['Speech', 'Vehicle', 'Train']"
audio/tram-helsinki-183-5681-a.wav,tram,"['Mouse', 'Vehicle', 'Inside, small room', 'Silence', 'Speech']"
audio/tram-helsinki-183-5682-a.wav,tram,"['Speech', 'Vehicle', 'Inside, small room', 'Beep, bleep', 'Car alarm']"
audio/tram-helsinki-183-5683-a.wav,tram,"['Vehicle', 'Field recording', 'Car', 'Speech', 'Train', 'Rumble', 'Outside, rural or natural', 'Outside, urban or manmade', 'Rail transport', 'Railroad car, train wagon', 'Aircraft']"
audio/tram-helsinki-183-5684-a.wav,tram,"['Bird', 'Mouse', 'Pigeon, dove', 'Animal', 'Vehicle', 'Coo', 'Inside, small room', 'Rodents, rats, mice', 'Silence', 'Patter', 'Bird vocalization, bird call, bird song', 'Domestic animals, pets']"
audio/tram-helsinki-183-5685-a.wav,tram,"['Silence', 'Music']"
audio/tram-helsinki-183-5686-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Rail transport', 'Field recording', 'Railroad car, train wagon', 'Outside, urban or manmade', 'Subway, metro, underground', 'Car', 'Bus', 'Aircraft']"
audio/tram-helsinki-183-5687-a.wav,tram,"['Speech', 'Vehicle', 'Animal', 'Outside, urban or manmade', 'Music']"
audio/tram-helsinki-183-5688-a.wav,tram,"['Speech', 'Silence', 'Inside, small room', 'Vehicle']"
audio/tram-helsinki-183-5689-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Bus', 'Outside, urban or manmade']"
audio/tram-helsinki-183-5690-a.wav,tram,"['Speech', 'Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Animal', 'Bus']"
